smiles,value,wdgraph_string
*Oc1ccc(-c2ccc(Oc3ccc(C(=O)c4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,63.91,['[1*]Oc1ccc(-c2ccc(Oc3ccc(C(=O)c4ccc(C(=O)c5ccc([2*])cc5)cc4)cc3)cc2)cc1.[3*]Oc1ccc(-c2ccc(Oc3ccc(C(=O)c4ccc(C(=O)c5ccc([4*])cc5)cc4)cc3)cc2)cc1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*c1ccc(OCCCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCCOc2cccc(-c3nnc(*)s3)c2)cc1,30.69,['[1*]c1ccc(OCCCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCCOc2cccc(-c3nnc([2*])s3)c2)cc1.[3*]c1ccc(OCCCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCCOc2cccc(-c3nnc([4*])s3)c2)cc1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*c1ccc(OCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCCCCCOc2cccc(-c3nnc(*)s3)c2)cc1,24.74,['[1*]c1ccc(OCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCCCCCOc2cccc(-c3nnc([2*])s3)c2)cc1.[3*]c1ccc(OCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCCCCCOc2cccc(-c3nnc([4*])s3)c2)cc1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*c1cccc(OCCCCCCCCCCCOC(=O)c2cccc(C(=O)OCCCCCCCCCCCOc3cccc(-c4nnc(*)s4)c3)c2)c1,24.19,['[1*]c1cccc(OCCCCCCCCCCCOC(=O)c2cccc(C(=O)OCCCCCCCCCCCOc3cccc(-c4nnc([2*])s4)c3)c2)c1.[3*]c1cccc(OCCCCCCCCCCCOC(=O)c2cccc(C(=O)OCCCCCCCCCCCOc3cccc(-c4nnc([4*])s4)c3)c2)c1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*c1cccc(OCCCCCCCCCCCOC(=O)c2ccc(C(=O)OCCCCCCCCCCCOc3cccc(-c4nnc(*)s4)c3)cc2)c1,17.01,['[1*]c1cccc(OCCCCCCCCCCCOC(=O)c2ccc(C(=O)OCCCCCCCCCCCOc3cccc(-c4nnc([2*])s4)c3)cc2)c1.[3*]c1cccc(OCCCCCCCCCCCOC(=O)c2ccc(C(=O)OCCCCCCCCCCCOc3cccc(-c4nnc([4*])s4)c3)cc2)c1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*c1cccc(OCCCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCCOc2cccc(-c3nnc(*)s3)c2)c1,28.24,['[1*]c1cccc(OCCCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCCOc2cccc(-c3nnc([2*])s3)c2)c1.[3*]c1cccc(OCCCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCCOc2cccc(-c3nnc([4*])s3)c2)c1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*c1cccc(OCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCCCCCOc2cccc(-c3nnc(*)s3)c2)c1,23.02,['[1*]c1cccc(OCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCCCCCOc2cccc(-c3nnc([2*])s3)c2)c1.[3*]c1cccc(OCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCCCCCOc2cccc(-c3nnc([4*])s3)c2)c1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*Oc1cccc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCOc4ccc(N=Cc5ccc(C(*)=O)cc5)cc4)cc3)cc2)c1,4.37,['[1*]Oc1cccc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCOc4ccc(N=Cc5ccc(C([2*])=O)cc5)cc4)cc3)cc2)c1.[3*]Oc1cccc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCOc4ccc(N=Cc5ccc(C([4*])=O)cc5)cc4)cc3)cc2)c1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*Oc1cccc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCOc4ccc(N=Cc5ccc(C(*)=O)cc5)cc4F)c(F)c3)cc2)c1,17.55,['[1*]Oc1cccc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCOc4ccc(N=Cc5ccc(C([2*])=O)cc5)cc4F)c(F)c3)cc2)c1.[3*]Oc1cccc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCOc4ccc(N=Cc5ccc(C([4*])=O)cc5)cc4F)c(F)c3)cc2)c1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*Oc1cccc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCOc4ccc(N=Cc5ccc(C(*)=O)cc5)cc4Cl)c(Cl)c3)cc2)c1,12.53,['[1*]Oc1cccc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCOc4ccc(N=Cc5ccc(C([2*])=O)cc5)cc4Cl)c(Cl)c3)cc2)c1.[3*]Oc1cccc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCOc4ccc(N=Cc5ccc(C([4*])=O)cc5)cc4Cl)c(Cl)c3)cc2)c1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*Oc1cc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCOc4ccc(N=Cc5ccc(C(*)=O)cc5)cc4)cc3)cc2)c(Cl)cc1Cl,12.53,['[1*]Oc1cc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCOc4ccc(N=Cc5ccc(C([2*])=O)cc5)cc4)cc3)cc2)c(Cl)cc1Cl.[3*]Oc1cc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCOc4ccc(N=Cc5ccc(C([4*])=O)cc5)cc4)cc3)cc2)c(Cl)cc1Cl|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*Oc1cc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCOc4ccc(N=Cc5ccc(C(*)=O)cc5)cc4F)c(F)c3)cc2)c(Cl)cc1Cl,19.01,['[1*]Oc1cc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCOc4ccc(N=Cc5ccc(C([2*])=O)cc5)cc4F)c(F)c3)cc2)c(Cl)cc1Cl.[3*]Oc1cc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCOc4ccc(N=Cc5ccc(C([4*])=O)cc5)cc4F)c(F)c3)cc2)c(Cl)cc1Cl|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*Oc1cc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCOc4ccc(N=Cc5ccc(C(*)=O)cc5)cc4Cl)c(Cl)c3)cc2)c(Cl)cc1Cl,20.02,['[1*]Oc1cc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCOc4ccc(N=Cc5ccc(C([2*])=O)cc5)cc4Cl)c(Cl)c3)cc2)c(Cl)cc1Cl.[3*]Oc1cc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCOc4ccc(N=Cc5ccc(C([4*])=O)cc5)cc4Cl)c(Cl)c3)cc2)c(Cl)cc1Cl|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*Oc1cccc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCCCCCCCOc4ccc(N=Cc5ccc(C(*)=O)cc5)cc4)cc3)cc2)c1,25.45,['[1*]Oc1cccc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCCCCCCCOc4ccc(N=Cc5ccc(C([2*])=O)cc5)cc4)cc3)cc2)c1.[3*]Oc1cccc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCCCCCCCOc4ccc(N=Cc5ccc(C([4*])=O)cc5)cc4)cc3)cc2)c1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*Oc1cccc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCCCCCCCOc4ccc(N=Cc5ccc(C(*)=O)cc5)cc4F)c(F)c3)cc2)c1,26.81,['[1*]Oc1cccc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCCCCCCCOc4ccc(N=Cc5ccc(C([2*])=O)cc5)cc4F)c(F)c3)cc2)c1.[3*]Oc1cccc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCCCCCCCOc4ccc(N=Cc5ccc(C([4*])=O)cc5)cc4F)c(F)c3)cc2)c1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*Oc1cccc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCCCCCCCOc4ccc(N=Cc5ccc(C(*)=O)cc5)cc4Cl)c(Cl)c3)cc2)c1,17.81,['[1*]Oc1cccc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCCCCCCCOc4ccc(N=Cc5ccc(C([2*])=O)cc5)cc4Cl)c(Cl)c3)cc2)c1.[3*]Oc1cccc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCCCCCCCOc4ccc(N=Cc5ccc(C([4*])=O)cc5)cc4Cl)c(Cl)c3)cc2)c1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*Oc1cc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCCCCCCCOc4ccc(N=Cc5ccc(C(*)=O)cc5)cc4)cc3)cc2)c(Cl)cc1Cl,39.32,['[1*]Oc1cc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCCCCCCCOc4ccc(N=Cc5ccc(C([2*])=O)cc5)cc4)cc3)cc2)c(Cl)cc1Cl.[3*]Oc1cc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCCCCCCCOc4ccc(N=Cc5ccc(C([4*])=O)cc5)cc4)cc3)cc2)c(Cl)cc1Cl|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*Oc1cc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCCCCCCCOc4ccc(N=Cc5ccc(C(*)=O)cc5)cc4F)c(F)c3)cc2)c(Cl)cc1Cl,13.69,['[1*]Oc1cc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCCCCCCCOc4ccc(N=Cc5ccc(C([2*])=O)cc5)cc4F)c(F)c3)cc2)c(Cl)cc1Cl.[3*]Oc1cc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCCCCCCCOc4ccc(N=Cc5ccc(C([4*])=O)cc5)cc4F)c(F)c3)cc2)c(Cl)cc1Cl|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*Oc1cc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCCCCCCCOc4ccc(N=Cc5ccc(C(*)=O)cc5)cc4Cl)c(Cl)c3)cc2)c(Cl)cc1Cl,10.75,['[1*]Oc1cc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCCCCCCCOc4ccc(N=Cc5ccc(C([2*])=O)cc5)cc4Cl)c(Cl)c3)cc2)c(Cl)cc1Cl.[3*]Oc1cc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCCCCCCCOc4ccc(N=Cc5ccc(C([4*])=O)cc5)cc4Cl)c(Cl)c3)cc2)c(Cl)cc1Cl|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*Oc1ccc(N=Cc2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(C=Nc6ccc(Oc7ccc(-c8ccc(*)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,9.78,['[1*]Oc1ccc(N=Cc2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(C=Nc6ccc(Oc7ccc(-c8ccc([2*])cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1.[3*]Oc1ccc(N=Cc2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(C=Nc6ccc(Oc7ccc(-c8ccc([4*])cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*Oc1ccc(N=Cc2ccc(Oc3ccc(C(c4ccc(Oc5ccc(C=Nc6ccc(Oc7ccc(-c8ccc(*)cc8)cc7)cc6)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1,8.63,['[1*]Oc1ccc(N=Cc2ccc(Oc3ccc(C(c4ccc(Oc5ccc(C=Nc6ccc(Oc7ccc(-c8ccc([2*])cc8)cc7)cc6)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1.[3*]Oc1ccc(N=Cc2ccc(Oc3ccc(C(c4ccc(Oc5ccc(C=Nc6ccc(Oc7ccc(-c8ccc([4*])cc8)cc7)cc6)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C=Nc4ccc(Oc5ccc(-c6ccc(Oc7ccc(N=Cc8ccc(*)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,6.06,['[1*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C=Nc4ccc(Oc5ccc(-c6ccc(Oc7ccc(N=Cc8ccc([2*])cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1.[3*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C=Nc4ccc(Oc5ccc(-c6ccc(Oc7ccc(N=Cc8ccc([4*])cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*C=Nc1ccc(C(=O)OCCCCOCCCCOCCCCOC(=O)c2ccc(N=Cc3ccc(*)s3)cc2)cc1,6.58,['[1*]C=Nc1ccc(C(=O)OCCCCOCCCCOCCCCOC(=O)c2ccc(N=Cc3ccc([2*])s3)cc2)cc1.[3*]C=Nc1ccc(C(=O)OCCCCOCCCCOCCCCOC(=O)c2ccc(N=Cc3ccc([4*])s3)cc2)cc1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*CCCCOCCCCOCCCCOC(=O)c1ccc(N=Cc2cc(OCCC(C)CCCC(C)C)c(C=Nc3ccc(C(=O)O*)cc3)cc2OCCC(C)CCCC(C)C)cc1,37.44,['[1*]CCCCOCCCCOCCCCOC(=O)c1ccc(N=Cc2cc(OCCC(C)CCCC(C)C)c(C=Nc3ccc(C(=O)O[2*])cc3)cc2OCCC(C)CCCC(C)C)cc1.[3*]CCCCOCCCCOCCCCOC(=O)c1ccc(N=Cc2cc(OCCC(C)CCCC(C)C)c(C=Nc3ccc(C(=O)O[4*])cc3)cc2OCCC(C)CCCC(C)C)cc1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*CC(CC)(CC)CS*,42.66,['[1*]CC(CC)(CC)CS[2*].[3*]CC(CC)(CC)CS[4*]|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*c1cc(CCCCCCCCCCCC)c(*)s1,7.63,['[1*]c1cc(CCCCCCCCCCCC)c([2*])s1.[3*]c1cc(CCCCCCCCCCCC)c([4*])s1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*c1cc(CCCCCC)c(*)s1,10.8,['[1*]c1cc(CCCCCC)c([2*])s1.[3*]c1cc(CCCCCC)c([4*])s1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*c1cc(CCCCCCCC)c(*)s1,9.05,['[1*]c1cc(CCCCCCCC)c([2*])s1.[3*]c1cc(CCCCCCCC)c([4*])s1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*c1cc(CCCC)c(*)s1,12.76,['[1*]c1cc(CCCC)c([2*])s1.[3*]c1cc(CCCC)c([4*])s1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*C=Cc1cccc(OC(=O)CCCCCCCCC(=O)Oc2ccc(-c3nnc(*)s3)cc2)c1,3.03,['[1*]C=Cc1cccc(OC(=O)CCCCCCCCC(=O)Oc2ccc(-c3nnc([2*])s3)cc2)c1.[3*]C=Cc1cccc(OC(=O)CCCCCCCCC(=O)Oc2ccc(-c3nnc([4*])s3)cc2)c1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*C=Cc1ccc(OC(=O)CCCCCCCCC(=O)Oc2cccc(-c3nnc(*)s3)c2)cc1,10.77,['[1*]C=Cc1ccc(OC(=O)CCCCCCCCC(=O)Oc2cccc(-c3nnc([2*])s3)c2)cc1.[3*]C=Cc1ccc(OC(=O)CCCCCCCCC(=O)Oc2cccc(-c3nnc([4*])s3)c2)cc1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*C=Cc1ccc(OC(=O)CCCCCCCCC(=O)Oc2ccc(-c3nnc(*)s3)cc2)cc1,8.94,['[1*]C=Cc1ccc(OC(=O)CCCCCCCCC(=O)Oc2ccc(-c3nnc([2*])s3)cc2)cc1.[3*]C=Cc1ccc(OC(=O)CCCCCCCCC(=O)Oc2ccc(-c3nnc([4*])s3)cc2)cc1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*C=Cc1cccc(OC(=O)CCCCCCCCC(=O)Oc2cccc(-c3nnc(*)s3)c2)c1,12.49,['[1*]C=Cc1cccc(OC(=O)CCCCCCCCC(=O)Oc2cccc(-c3nnc([2*])s3)c2)c1.[3*]C=Cc1cccc(OC(=O)CCCCCCCCC(=O)Oc2cccc(-c3nnc([4*])s3)c2)c1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*CCCCOC(=O)CCSCCCCCCSCCC(=O)O*,29.63,['[1*]CCCCOC(=O)CCSCCCCCCSCCC(=O)O[2*].[3*]CCCCOC(=O)CCSCCCCCCSCCC(=O)O[4*]|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*Oc1ccc(OC(=O)c2cccc(C(*)=O)c2)cc1,77.61,['[1*]Oc1ccc(OC(=O)c2cccc(C([2*])=O)c2)cc1.[3*]Oc1ccc(OC(=O)c2cccc(C([4*])=O)c2)cc1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*CCCCCCCCCCOC(=O)c1ccc(NC(=O)CCCCCCCCCCC(=O)Nc2ccc(C(=O)O*)cc2)cc1,17.1,['[1*]CCCCCCCCCCOC(=O)c1ccc(NC(=O)CCCCCCCCCCC(=O)Nc2ccc(C(=O)O[2*])cc2)cc1.[3*]CCCCCCCCCCOC(=O)c1ccc(NC(=O)CCCCCCCCCCC(=O)Nc2ccc(C(=O)O[4*])cc2)cc1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*OC(C)(CC(*)=O)C(F)(F)F,1.69,['[1*]OC(C)(CC([2*])=O)C(F)(F)F.[3*]OC(C)(CC([4*])=O)C(F)(F)F|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*Oc1ccc(OC(=O)c2ccc(-c3ccc(C(*)=O)cc3)cc2)cc1,0.64,['[1*]Oc1ccc(OC(=O)c2ccc(-c3ccc(C([2*])=O)cc3)cc2)cc1.[3*]Oc1ccc(OC(=O)c2ccc(-c3ccc(C([4*])=O)cc3)cc2)cc1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*Oc1ccc2cc(OC(=O)c3ccc(-c4ccc(C(*)=O)cc4)cc3)ccc2c1,34.61,['[1*]Oc1ccc2cc(OC(=O)c3ccc(-c4ccc(C([2*])=O)cc4)cc3)ccc2c1.[3*]Oc1ccc2cc(OC(=O)c3ccc(-c4ccc(C([4*])=O)cc4)cc3)ccc2c1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*OC(CCCCCCC=C)CC(*)=O,13.86,['[1*]OC(CCCCCCC=C)CC([2*])=O.[3*]OC(CCCCCCC=C)CC([4*])=O|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*OC(CCc1ccccc1)CC(*)=O,3.08,['[1*]OC(CCc1ccccc1)CC([2*])=O.[3*]OC(CCc1ccccc1)CC([4*])=O|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*OC(CCCCC)CC(*)=O,50.92,['[1*]OC(CCCCC)CC([2*])=O.[3*]OC(CCCCC)CC([4*])=O|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*Oc1ccc(C(*)=O)cc1CCC,32.4,['[1*]Oc1ccc(C([2*])=O)cc1CCC.[3*]Oc1ccc(C([4*])=O)cc1CCC|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*CCCCCCOC(=O)CC=CCC(=O)O*,77.09,['[1*]CCCCCCOC(=O)CC=CCC(=O)O[2*].[3*]CCCCCCOC(=O)CC=CCC(=O)O[4*]|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*CCCCCCCCCCOC(=O)CC=CCC(=O)O*,84.02,['[1*]CCCCCCCCCCOC(=O)CC=CCC(=O)O[2*].[3*]CCCCCCCCCCOC(=O)CC=CCC(=O)O[4*]|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*CCCCCCCCCCCCOC(=O)CC=CCC(=O)O*,89.84,['[1*]CCCCCCCCCCCCOC(=O)CC=CCC(=O)O[2*].[3*]CCCCCCCCCCCCOC(=O)CC=CCC(=O)O[4*]|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*CCCCCCCCCCCCCCOC(=O)CC=CCC(=O)O*,82.99,['[1*]CCCCCCCCCCCCCCOC(=O)CC=CCC(=O)O[2*].[3*]CCCCCCCCCCCCCCOC(=O)CC=CCC(=O)O[4*]|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*CCCCCCOC(=O)CCC=CCCC(=O)O*,63.8,['[1*]CCCCCCOC(=O)CCC=CCCC(=O)O[2*].[3*]CCCCCCOC(=O)CCC=CCCC(=O)O[4*]|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*CCCCCCCCCCCCOC(=O)CCC=CCCC(=O)O*,93.31,['[1*]CCCCCCCCCCCCOC(=O)CCC=CCCC(=O)O[2*].[3*]CCCCCCCCCCCCOC(=O)CCC=CCCC(=O)O[4*]|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*CCCCCCCCCCCCCCOC(=O)CCC=CCCC(=O)O*,81.89,['[1*]CCCCCCCCCCCCCCOC(=O)CCC=CCCC(=O)O[2*].[3*]CCCCCCCCCCCCCCOC(=O)CCC=CCCC(=O)O[4*]|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*CC(=O)NC(C)C(=O)O*,90.21,['[1*]CC(=O)NC(C)C(=O)O[2*].[3*]CC(=O)NC(C)C(=O)O[4*]|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*Oc1ccc(CCNC(=O)c2cccc(C(=O)NCCc3ccc(OC(=O)c4cccc(C(*)=O)c4)cc3)c2)cc1,44.38,['[1*]Oc1ccc(CCNC(=O)c2cccc(C(=O)NCCc3ccc(OC(=O)c4cccc(C([2*])=O)c4)cc3)c2)cc1.[3*]Oc1ccc(CCNC(=O)c2cccc(C(=O)NCCc3ccc(OC(=O)c4cccc(C([4*])=O)c4)cc3)c2)cc1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*Oc1ccc(CCNC(=O)c2cccc(C(*)=O)c2)cc1,21.5,['[1*]Oc1ccc(CCNC(=O)c2cccc(C([2*])=O)c2)cc1.[3*]Oc1ccc(CCNC(=O)c2cccc(C([4*])=O)c2)cc1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*Oc1cc(OC(=O)c2ccc(OC)cc2)c(OC(=O)CCCCCCCCCCCCCCC(*)=O)cc1OC(=O)c1ccc(OC)cc1,37.08,['[1*]Oc1cc(OC(=O)c2ccc(OC)cc2)c(OC(=O)CCCCCCCCCCCCCCC([2*])=O)cc1OC(=O)c1ccc(OC)cc1.[3*]Oc1cc(OC(=O)c2ccc(OC)cc2)c(OC(=O)CCCCCCCCCCCCCCC([4*])=O)cc1OC(=O)c1ccc(OC)cc1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
*Oc1cc(OC(=O)c2ccc(OCC)cc2)c(OC(=O)CCCCCCCCCCCCCCC(*)=O)cc1OC(=O)c1ccc(OCC)cc1,34.21,['[1*]Oc1cc(OC(=O)c2ccc(OCC)cc2)c(OC(=O)CCCCCCCCCCCCCCC([2*])=O)cc1OC(=O)c1ccc(OCC)cc1.[3*]Oc1cc(OC(=O)c2ccc(OCC)cc2)c(OC(=O)CCCCCCCCCCCCCCC([4*])=O)cc1OC(=O)c1ccc(OCC)cc1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5']
